0.0,2,0.03,40000
0.025,2,0.03,40001
0.05,2,0.03,40002
0.07500000000000001,2,0.03,40003
0.1,2,0.03,40004
0.125,2,0.03,40005
0.15000000000000002,2,0.03,40006
0.17500000000000002,2,0.03,40007
0.2,2,0.03,40008
0.225,2,0.03,40009
0.25,2,0.03,40010
0.275,2,0.03,40011
0.30000000000000004,2,0.03,40012
0.325,2,0.03,40013
0.35000000000000003,2,0.03,40014
0.375,2,0.03,40015
0.4,2,0.03,40016
0.42500000000000004,2,0.03,40017
0.45,2,0.03,40018
0.47500000000000003,2,0.03,40019
0.5,2,0.03,40020
