weighting,perspectiveCost,alpha,uttCost,prob
0.6000000000000003,0,2,0.03,0.010293170790961441
0.5900000000000003,0,2,0.03,0.010274265667435544
0.5800000000000003,0,2,0.03,0.010255218226463298
0.5700000000000003,0,2,0.03,0.010236024837908014
0.5600000000000003,0,2,0.03,0.010216681753690228
0.5500000000000003,0,2,0.03,0.010197185102435589
0.5400000000000003,0,2,0.03,0.010177530883819414
0.5300000000000002,0,2,0.03,0.010157714962587007
0.5200000000000002,0,2,0.03,0.010137733062226822
0.5100000000000002,0,2,0.03,0.010117580758272036
0.5000000000000002,0,2,0.03,0.010097253471203606
0.49000000000000027,0,2,0.03,0.010076746458926067
0.48000000000000026,0,2,0.03,0.010056054808784333
0.47000000000000025,0,2,0.03,0.010035173429087397
0.46000000000000024,0,2,0.03,0.010014097040101564
0.45000000000000023,0,2,0.03,0.00999282016447263
0.4400000000000002,0,2,0.03,0.009971337117032497
0.4300000000000002,0,2,0.03,0.009949641993941934
0.4200000000000002,0,2,0.03,0.009927728661116374
0.4100000000000002,0,2,0.03,0.00990559074187665
0.4000000000000002,0,2,0.03,0.009883221603761047
0.3900000000000002,0,2,0.03,0.009860614344428864
0.38000000000000017,0,2,0.03,0.009837761776578321
0.37000000000000016,0,2,0.03,0.009814656411794534
0.36000000000000015,0,2,0.03,0.009791290443233965
0.35000000000000014,0,2,0.03,0.009767655727042475
0.34000000000000014,0,2,0.03,0.00974374376239289
0.3300000000000001,0,2,0.03,0.009719545670015869
0.3200000000000001,0,2,0.03,0.009695052169084168
0.3100000000000001,0,2,0.03,0.009670253552294263
0.3000000000000001,0,2,0.03,0.009645139658972483
0.2900000000000001,0,2,0.03,0.009619699846011982
0.2800000000000001,0,2,0.03,0.009593922956424682
0.2700000000000001,0,2,0.03,0.009567797285266412
0.26000000000000006,0,2,0.03,0.009541310542663797
0.25000000000000006,0,2,0.03,0.009514449813637945
0.24000000000000007,0,2,0.03,0.00948720151438121
0.23000000000000007,0,2,0.03,0.009459551344598962
0.22000000000000006,0,2,0.03,0.00943148423547715
0.21000000000000005,0,2,0.03,0.009402984292776998
0.20000000000000004,0,2,0.03,0.009374034734490163
0.19000000000000003,0,2,0.03,0.009344617822407166
0.18000000000000002,0,2,0.03,0.00931471478685965
0.17,0,2,0.03,0.009284305743787684
0.16,0,2,0.03,0.009253369603155554
0.15,0,2,0.03,0.009221883967588954
0.13999999999999999,0,2,0.03,0.009189825019927905
0.12999999999999998,0,2,0.03,0.009157167398178004
0.11999999999999998,0,2,0.03,0.009123884056089722
0.10999999999999999,0,2,0.03,0.009089946107292421
0.09999999999999999,0,2,0.03,0.009055322650544826
0.09,0,2,0.03,0.009019980573222378
0.08,0,2,0.03,0.008983884329624272
0.07,0,2,0.03,0.00894699569002631
0.060000000000000005,0,2,0.03,0.008909273455596596
0.05,0,2,0.03,0.008870673133290156
0.04,0,2,0.03,0.008831146563590266
0.03,0,2,0.03,0.008790641492397454
0.02,0,2,0.03,0.008749101076385053
0.01,0,2,0.03,0.00870646330861319
0,0,2,0.03,0.00866266034794195
0.9900000000000007,0.025,2,0.03,0.010818639733461692
0.9800000000000006,0.025,2,0.03,0.010806189356691694
0.9700000000000006,0.025,2,0.03,0.010793675749384894
0.9600000000000006,0.025,2,0.03,0.01078109753459305
0.9500000000000006,0.025,2,0.03,0.010768453307183408
0.9400000000000006,0.025,2,0.03,0.010755741632892807
0.9300000000000006,0.025,2,0.03,0.010742961047345874
0.9200000000000006,0.025,2,0.03,0.010730110055035285
0.9100000000000006,0.025,2,0.03,0.010717187128262584
0.9000000000000006,0.025,2,0.03,0.010704190706037434
0.8900000000000006,0.025,2,0.03,0.01069111919293328
0.8800000000000006,0.025,2,0.03,0.010677970957897338
0.8700000000000006,0.025,2,0.03,0.010664744333012552
0.8600000000000005,0.025,2,0.03,0.010651437612209184
0.8500000000000005,0.025,2,0.03,0.010638049049923345
0.8400000000000005,0.025,2,0.03,0.010624576859699945
0.8300000000000005,0.025,2,0.03,0.010611019212737039
0.8200000000000005,0.025,2,0.03,0.010597374236368595
0.8100000000000005,0.025,2,0.03,0.010583640012482538
0.8000000000000005,0.025,2,0.03,0.010569814575870404
0.7900000000000005,0.025,2,0.03,0.010555895912505336
0.7800000000000005,0.025,2,0.03,0.0105418819577442
0.7700000000000005,0.025,2,0.03,0.010527770594450005
0.7600000000000005,0.025,2,0.03,0.01051355965103008
0.7500000000000004,0.025,2,0.03,0.010499246899385493
0.7400000000000004,0.025,2,0.03,0.010484830052766674
0.7300000000000004,0.025,2,0.03,0.010470306763530064
0.7200000000000004,0.025,2,0.03,0.010455674620790133
0.7100000000000004,0.025,2,0.03,0.010440931147960807
0.7000000000000004,0.025,2,0.03,0.010426073800179892
0.6900000000000004,0.025,2,0.03,0.010411099961609731
0.6800000000000004,0.025,2,0.03,0.010396006942606723
0.6700000000000004,0.025,2,0.03,0.010380791976752006
0.6600000000000004,0.025,2,0.03,0.010365452217734923
0.6500000000000004,0.025,2,0.03,0.010349984736080295
0.6400000000000003,0.025,2,0.03,0.010334386515710066
0.6300000000000003,0.025,2,0.03,0.010318654450328875
0.6200000000000003,0.025,2,0.03,0.010302785339622743
0.6100000000000003,0.025,2,0.03,0.010286775885258875
0.6000000000000003,0.025,2,0.03,0.010270622686674027
0.5900000000000003,0.025,2,0.03,0.010254322236637607
0.5800000000000003,0.025,2,0.03,0.010237870916574946
0.5700000000000003,0.025,2,0.03,0.0102212649916348
0.5600000000000003,0.025,2,0.03,0.01020450060548398
0.5500000000000003,0.025,2,0.03,0.010187573774810757
0.5400000000000003,0.025,2,0.03,0.010170480383516919
0.5300000000000002,0.025,2,0.03,0.010153216176577254
0.5200000000000002,0.025,2,0.03,0.010135776753542769
0.5100000000000002,0.025,2,0.03,0.010118157561662712
0.5000000000000002,0.025,2,0.03,0.010100353888597818
0.49000000000000027,0.025,2,0.03,0.010082360854695157
0.48000000000000026,0.025,2,0.03,0.010064173404792279
0.47000000000000025,0.025,2,0.03,0.010045786299515577
0.46000000000000024,0.025,2,0.03,0.010027194106034521
0.45000000000000023,0.025,2,0.03,0.010008391188230353
0.4400000000000002,0.025,2,0.03,0.00998937169623347
0.4300000000000002,0.025,2,0.03,0.009970129555280122
0.4200000000000002,0.025,2,0.03,0.009950658453833904
0.4100000000000002,0.025,2,0.03,0.009930951830912664
0.4000000000000002,0.025,2,0.03,0.009911002862555576
0.3900000000000002,0.025,2,0.03,0.009890804447358785
0.38000000000000017,0.025,2,0.03,0.009870349191000766
0.37000000000000016,0.025,2,0.03,0.009849629389670987
0.36000000000000015,0.025,2,0.03,0.009828637012305925
0.35000000000000014,0.025,2,0.03,0.009807363681527272
0.34000000000000014,0.025,2,0.03,0.009785800653165378
0.3300000000000001,0.025,2,0.03,0.00976393879423871
0.3200000000000001,0.025,2,0.03,0.009741768559246005
0.3100000000000001,0.025,2,0.03,0.009719279964611634
0.3000000000000001,0.025,2,0.03,0.009696462561106824
0.2900000000000001,0.025,2,0.03,0.009673305404048675
0.2800000000000001,0.025,2,0.03,0.009649797021056172
0.2700000000000001,0.025,2,0.03,0.00962592537711527
0.26000000000000006,0.025,2,0.03,0.00960167783667568
0.25000000000000006,0.025,2,0.03,0.009577041122466904
0.24000000000000007,0.025,2,0.03,0.009552001270681974
0.23000000000000007,0.025,2,0.03,0.009526543582131692
0.22000000000000006,0.025,2,0.03,0.009500652568919871
0.21000000000000005,0.025,2,0.03,0.009474311896129567
0.20000000000000004,0.025,2,0.03,0.009447504317940206
0.19000000000000003,0.025,2,0.03,0.009420211607513919
0.18000000000000002,0.025,2,0.03,0.009392414479894267
0.17,0.025,2,0.03,0.009364092507049325
0.16,0.025,2,0.03,0.009335224024060331
0.15,0.025,2,0.03,0.00930578602530302
0.13999999999999999,0.025,2,0.03,0.009275754049286532
0.12999999999999998,0.025,2,0.03,0.009245102050598005
0.11999999999999998,0.025,2,0.03,0.009213802257142982
0.10999999999999999,0.025,2,0.03,0.009181825010561437
0.09999999999999999,0.025,2,0.03,0.00914913858732707
0.09,0.025,2,0.03,0.009115708997585585
0.08,0.025,2,0.03,0.009081499758239497
0.07,0.025,2,0.03,0.00904647163611497
0.060000000000000005,0.025,2,0.03,0.009010582356220466
0.05,0.025,2,0.03,0.008973786269084003
0.04,0.025,2,0.03,0.008936033969880826
0.03,0.025,2,0.03,0.008897271860463012
0.02,0.025,2,0.03,0.008857441643378348
0.01,0.025,2,0.03,0.00881647973438467
0,0.025,2,0.03,0.008774316576646637
0.9900000000000007,0.05,2,0.03,0.010689650674908872
0.9800000000000006,0.05,2,0.03,0.010680018413039855
0.9700000000000006,0.05,2,0.03,0.010670318158273122
0.9600000000000006,0.05,2,0.03,0.010660548500029331
0.9500000000000006,0.05,2,0.03,0.010650707998466933
0.9400000000000006,0.05,2,0.03,0.010640795183510661
0.9300000000000006,0.05,2,0.03,0.010630808553842996
0.9200000000000006,0.05,2,0.03,0.010620746575856793
0.9100000000000006,0.05,2,0.03,0.010610607682567134
0.9000000000000006,0.05,2,0.03,0.010600390272480418
0.8900000000000006,0.05,2,0.03,0.010590092708418779
0.8800000000000006,0.05,2,0.03,0.01057971331629731
0.8700000000000006,0.05,2,0.03,0.010569250383852036
0.8600000000000005,0.05,2,0.03,0.010558702159315977
0.8500000000000005,0.05,2,0.03,0.01054806685004074
0.8400000000000005,0.05,2,0.03,0.010537342621060878
0.8300000000000005,0.05,2,0.03,0.010526527593598078
0.8200000000000005,0.05,2,0.03,0.01051561984350197
0.8100000000000005,0.05,2,0.03,0.010504617399624362
0.8000000000000005,0.05,2,0.03,0.010493518242123362
0.7900000000000005,0.05,2,0.03,0.010482320300693636
0.7800000000000005,0.05,2,0.03,0.010471021452718778
0.7700000000000005,0.05,2,0.03,0.010459619521341777
0.7600000000000005,0.05,2,0.03,0.010448112273448933
0.7500000000000004,0.05,2,0.03,0.010436497417562503
0.7400000000000004,0.05,2,0.03,0.010424772601637038
0.7300000000000004,0.05,2,0.03,0.010412935410754064
0.7200000000000004,0.05,2,0.03,0.010400983364709154
0.7100000000000004,0.05,2,0.03,0.010388913915485564
0.7000000000000004,0.05,2,0.03,0.01037672444460753
0.6900000000000004,0.05,2,0.03,0.010364412260366572
0.6800000000000004,0.05,2,0.03,0.010351974594913039
0.6700000000000004,0.05,2,0.03,0.010339408601205144
0.6600000000000004,0.05,2,0.03,0.01032671134980672
0.6500000000000004,0.05,2,0.03,0.010313879825524747
0.6400000000000003,0.05,2,0.03,0.010300910923876659
0.6300000000000003,0.05,2,0.03,0.01028780144737701
0.6200000000000003,0.05,2,0.03,0.010274548101632208
0.6100000000000003,0.05,2,0.03,0.010261147491231148
0.6000000000000003,0.05,2,0.03,0.010247596115418717
0.5900000000000003,0.05,2,0.03,0.010233890363538166
0.5800000000000003,0.05,2,0.03,0.010220026510227333
0.5700000000000003,0.05,2,0.03,0.010206000710352277
0.5600000000000003,0.05,2,0.03,0.010191808993661046
0.5500000000000003,0.05,2,0.03,0.01017744725913838
0.5400000000000003,0.05,2,0.03,0.010162911269041227
0.5300000000000002,0.05,2,0.03,0.010148196642592734
0.5200000000000002,0.05,2,0.03,0.010133298849310959
0.5100000000000002,0.05,2,0.03,0.010118213201946346
0.5000000000000002,0.05,2,0.03,0.010102934848999948
0.49000000000000027,0.05,2,0.03,0.010087458766791981
0.48000000000000026,0.05,2,0.03,0.010071779751047448
0.47000000000000025,0.05,2,0.03,0.010055892407963125
0.46000000000000024,0.05,2,0.03,0.0100397911447165
0.45000000000000023,0.05,2,0.03,0.010023470159374104
0.4400000000000002,0.05,2,0.03,0.010006923430152644
0.4300000000000002,0.05,2,0.03,0.009990144703982008
0.4200000000000002,0.05,2,0.03,0.009973127484314552
0.4100000000000002,0.05,2,0.03,0.00995586501811973
0.4000000000000002,0.05,2,0.03,0.00993835028199715
0.3900000000000002,0.05,2,0.03,0.00992057596733489
0.38000000000000017,0.05,2,0.03,0.009902534464432233
0.37000000000000016,0.05,2,0.03,0.009884217845498141
0.36000000000000015,0.05,2,0.03,0.009865617846427657
0.35000000000000014,0.05,2,0.03,0.009846725847247922
0.34000000000000014,0.05,2,0.03,0.0098275328511146
0.3300000000000001,0.05,2,0.03,0.009808029461726082
0.3200000000000001,0.05,2,0.03,0.009788205859008853
0.3100000000000001,0.05,2,0.03,0.00976805177291061
0.3000000000000001,0.05,2,0.03,0.00974755645511974
0.2900000000000001,0.05,2,0.03,0.009726708648508322
0.2800000000000001,0.05,2,0.03,0.009705496554072515
0.2700000000000001,0.05,2,0.03,0.00968390779511684
0.26000000000000006,0.05,2,0.03,0.00966192937839819
0.25000000000000006,0.05,2,0.03,0.009639547651909967
0.24000000000000007,0.05,2,0.03,0.0096167482589466
0.23000000000000007,0.05,2,0.03,0.009593516088041817
0.22000000000000006,0.05,2,0.03,0.009569835218320966
0.21000000000000005,0.05,2,0.03,0.009545688859745402
0.20000000000000004,0.05,2,0.03,0.009521059287655573
0.19000000000000003,0.05,2,0.03,0.00949592777093577
0.18000000000000002,0.05,2,0.03,0.009470274493026494
0.17,0.05,2,0.03,0.009444078464896559
0.16,0.05,2,0.03,0.00941731742895327
0.15,0.05,2,0.03,0.009389967752711732
0.13999999999999999,0.05,2,0.03,0.00936200431085795
0.12999999999999998,0.05,2,0.03,0.009333400354118834
0.11999999999999998,0.05,2,0.03,0.009304127363088428
0.10999999999999999,0.05,2,0.03,0.009274154884842994
0.09999999999999999,0.05,2,0.03,0.009243450349796598
0.09,0.05,2,0.03,0.009211978865787776
0.08,0.05,2,0.03,0.009179702985827206
0.07,0.05,2,0.03,0.009146582445250146
0.060000000000000005,0.05,2,0.03,0.009112573863173622
0.05,0.05,2,0.03,0.009077630402113356
0.04,0.05,2,0.03,0.00904170137831342
0.03,0.05,2,0.03,0.009004731813706795
0.02,0.05,2,0.03,0.008966661918357998
0.01,0.05,2,0.03,0.00892742648960313
0,0.05,2,0.03,0.00888695421071335
0.9900000000000007,0.07500000000000001,2,0.03,0.01056165525761231
0.9800000000000006,0.07500000000000001,2,0.03,0.010554776694594706
0.9700000000000006,0.07500000000000001,2,0.03,0.010547826819232968
0.9600000000000006,0.07500000000000001,2,0.03,0.010540804184756232
0.9500000000000006,0.07500000000000001,2,0.03,0.01053370731403222
0.9400000000000006,0.07500000000000001,2,0.03,0.010526534698569066
0.9300000000000006,0.07500000000000001,2,0.03,0.010519284797479125
0.9200000000000006,0.07500000000000001,2,0.03,0.01051195603640269
0.9100000000000006,0.07500000000000001,2,0.03,0.010504546806389854
0.9000000000000006,0.07500000000000001,2,0.03,0.010497055462738398
0.8900000000000006,0.07500000000000001,2,0.03,0.010489480323785591
0.8800000000000006,0.07500000000000001,2,0.03,0.010481819669651622
0.8700000000000006,0.07500000000000001,2,0.03,0.010474071740932227
0.8600000000000005,0.07500000000000001,2,0.03,0.010466234737338018
0.8500000000000005,0.07500000000000001,2,0.03,0.010458306816277803
0.8400000000000005,0.07500000000000001,2,0.03,0.010450286091382995
0.8300000000000005,0.07500000000000001,2,0.03,0.010442170630970212
0.8200000000000005,0.07500000000000001,2,0.03,0.01043395845643871
0.8100000000000005,0.07500000000000001,2,0.03,0.010425647540599395
0.8000000000000005,0.07500000000000001,2,0.03,0.010417235805931742
0.7900000000000005,0.07500000000000001,2,0.03,0.010408721122764758
0.7800000000000005,0.07500000000000001,2,0.03,0.010400101307378043
0.7700000000000005,0.07500000000000001,2,0.03,0.010391374120018561
0.7600000000000005,0.07500000000000001,2,0.03,0.01038253726282843
0.7500000000000004,0.07500000000000001,2,0.03,0.010373588377679144
0.7400000000000004,0.07500000000000001,2,0.03,0.010364525043906652
0.7300000000000004,0.07500000000000001,2,0.03,0.010355344775942016
0.7200000000000004,0.07500000000000001,2,0.03,0.010346045020831696
0.7100000000000004,0.07500000000000001,2,0.03,0.010336623155641102
0.7000000000000004,0.07500000000000001,2,0.03,0.010327076484734708
0.6900000000000004,0.07500000000000001,2,0.03,0.01031740223692562
0.6800000000000004,0.07500000000000001,2,0.03,0.010307597562486826
0.6700000000000004,0.07500000000000001,2,0.03,0.010297659530016103
0.6600000000000004,0.07500000000000001,2,0.03,0.010287585123145513
0.6500000000000004,0.07500000000000001,2,0.03,0.01027737123708645
0.6400000000000003,0.07500000000000001,2,0.03,0.010267014674999889
0.6300000000000003,0.07500000000000001,2,0.03,0.010256512144181208
0.6200000000000003,0.07500000000000001,2,0.03,0.010245860252047951
0.6100000000000003,0.07500000000000001,2,0.03,0.010235055501918017
0.6000000000000003,0.07500000000000001,2,0.03,0.010224094288565164
0.5900000000000003,0.07500000000000001,2,0.03,0.010212972893537075
0.5800000000000003,0.07500000000000001,2,0.03,0.010201687480220904
0.5700000000000003,0.07500000000000001,2,0.03,0.010190234088639316
0.5600000000000003,0.07500000000000001,2,0.03,0.010178608629959326
0.5500000000000003,0.07500000000000001,2,0.03,0.010166806880694308
0.5400000000000003,0.07500000000000001,2,0.03,0.010154824476578355
0.5300000000000002,0.07500000000000001,2,0.03,0.010142656906090439
0.5200000000000002,0.07500000000000001,2,0.03,0.01013029950360362
0.5100000000000002,0.07500000000000001,2,0.03,0.010117747442133012
0.5000000000000002,0.07500000000000001,2,0.03,0.010104995725653688
0.49000000000000027,0.07500000000000001,2,0.03,0.010092039180957217
0.48000000000000026,0.07500000000000001,2,0.03,0.010078872449012994
0.47000000000000025,0.07500000000000001,2,0.03,0.010065489975797613
0.46000000000000024,0.07500000000000001,2,0.03,0.010051886002551868
0.45000000000000023,0.07500000000000001,2,0.03,0.010038054555421925
0.4400000000000002,0.07500000000000001,2,0.03,0.010023989434436793
0.4300000000000002,0.07500000000000001,2,0.03,0.010009684201770001
0.4200000000000002,0.07500000000000001,2,0.03,0.00999513216922843
0.4100000000000002,0.07500000000000001,2,0.03,0.009980326384905999
0.4000000000000002,0.07500000000000001,2,0.03,0.009965259618933612
0.3900000000000002,0.07500000000000001,2,0.03,0.009949924348250318
0.38000000000000017,0.07500000000000001,2,0.03,0.009934312740313103
0.37000000000000016,0.07500000000000001,2,0.03,0.00991841663565425
0.36000000000000015,0.07500000000000001,2,0.03,0.009902227529186285
0.35000000000000014,0.07500000000000001,2,0.03,0.009885736550143496
0.34000000000000014,0.07500000000000001,2,0.03,0.009868934440538036
0.3300000000000001,0.07500000000000001,2,0.03,0.009851811531994638
0.3200000000000001,0.07500000000000001,2,0.03,0.009834357720814106
0.3100000000000001,0.07500000000000001,2,0.03,0.009816562441098006
0.3000000000000001,0.07500000000000001,2,0.03,0.009798414635749046
0.2900000000000001,0.07500000000000001,2,0.03,0.009779902725139476
0.2800000000000001,0.07500000000000001,2,0.03,0.009761014573215933
0.2700000000000001,0.07500000000000001,2,0.03,0.00974173745078144
0.26000000000000006,0.07500000000000001,2,0.03,0.009722057995663584
0.25000000000000006,0.07500000000000001,2,0.03,0.009701962169441952
0.24000000000000007,0.07500000000000001,2,0.03,0.009681435210366454
0.23000000000000007,0.07500000000000001,2,0.03,0.009660461582050783
0.22000000000000006,0.07500000000000001,2,0.03,0.009639024917470304
0.21000000000000005,0.07500000000000001,2,0.03,0.009617107957730646
0.20000000000000004,0.07500000000000001,2,0.03,0.009594692484999685
0.19000000000000003,0.07500000000000001,2,0.03,0.009571759248910594
0.18000000000000002,0.07500000000000001,2,0.03,0.009548287885643977
0.17,0.07500000000000001,2,0.03,0.009524256828781105
0.16,0.07500000000000001,2,0.03,0.009499643210883289
0.15,0.07500000000000001,2,0.03,0.009474422754591762
0.13999999999999999,0.07500000000000001,2,0.03,0.009448569651851852
0.12999999999999998,0.07500000000000001,2,0.03,0.009422056429638916
0.11999999999999998,0.07500000000000001,2,0.03,0.009394853800293746
0.10999999999999999,0.07500000000000001,2,0.03,0.009366930494251694
0.09999999999999999,0.07500000000000001,2,0.03,0.009338253072560419
0.09,0.07500000000000001,2,0.03,0.009308785716110017
0.08,0.07500000000000001,2,0.03,0.009278489987926556
0.07,0.07500000000000001,2,0.03,0.009247324564178996
0.060000000000000005,0.07500000000000001,2,0.03,0.00921524492868753
0.05,0.07500000000000001,2,0.03,0.00918220302465424
0.04,0.07500000000000001,2,0.03,0.00914814685600653
0.03,0.07500000000000001,2,0.03,0.009113020029074992
0.02,0.07500000000000001,2,0.03,0.00907676122321562
0.01,0.07500000000000001,2,0.03,0.00903930357629576
0,0.07500000000000001,2,0.03,0.00900057396750125
0.9900000000000007,0.1,2,0.03,0.010434654493666231
0.9800000000000006,0.1,2,0.03,0.010430465933882135
0.9700000000000006,0.1,2,0.03,0.010426204137156734
0.9600000000000006,0.1,2,0.03,0.01042186761905782
0.9500000000000006,0.1,2,0.03,0.010417454863669361
0.9400000000000006,0.1,2,0.03,0.010412964322565728
0.9300000000000006,0.1,2,0.03,0.01040839441374665
0.9200000000000006,0.1,2,0.03,0.010403743520531035
0.9100000000000006,0.1,2,0.03,0.010399009990407677
0.9000000000000006,0.1,2,0.03,0.010394192133840748
0.8900000000000006,0.1,2,0.03,0.01038928822302785
0.8800000000000006,0.1,2,0.03,0.01038429649060834
0.8700000000000006,0.1,2,0.03,0.010379215128319456
0.8600000000000005,0.1,2,0.03,0.01037404228559753
0.8500000000000005,0.1,2,0.03,0.010368776068121699
0.8400000000000005,0.1,2,0.03,0.010363414536297034
0.8300000000000005,0.1,2,0.03,0.010357955703674069
0.8200000000000005,0.1,2,0.03,0.010352397535301433
0.8100000000000005,0.1,2,0.03,0.010346737946008055
0.8000000000000005,0.1,2,0.03,0.01034097479861134
0.7900000000000005,0.1,2,0.03,0.010335105902047278
0.7800000000000005,0.1,2,0.03,0.010329129009418396
0.7700000000000005,0.1,2,0.03,0.010323041815955121
0.7600000000000005,0.1,2,0.03,0.01031684195688578
0.7500000000000004,0.1,2,0.03,0.010310527005210287
0.7400000000000004,0.1,2,0.03,0.010304094469372216
0.7300000000000004,0.1,2,0.03,0.010297541790823418
0.7200000000000004,0.1,2,0.03,0.010290866341475306
0.7100000000000004,0.1,2,0.03,0.010284065421030282
0.7000000000000004,0.1,2,0.03,0.010277136254186348
0.6900000000000004,0.1,2,0.03,0.010270075987707662
0.6800000000000004,0.1,2,0.03,0.01026288168735304
0.6700000000000004,0.1,2,0.03,0.010255550334654112
0.6600000000000004,0.1,2,0.03,0.010248078823534089
0.6500000000000004,0.1,2,0.03,0.01024046395675745
0.6400000000000003,0.1,2,0.03,0.010232702442200361
0.6300000000000003,0.1,2,0.03,0.01022479088893059
0.6200000000000003,0.1,2,0.03,0.010216725803085205
0.6100000000000003,0.1,2,0.03,0.010208503583533174
0.6000000000000003,0.1,2,0.03,0.010200120517309275
0.5900000000000003,0.1,2,0.03,0.010191572774804453
0.5800000000000003,0.1,2,0.03,0.010182856404696905
0.5700000000000003,0.1,2,0.03,0.010173967328606693
0.5600000000000003,0.1,2,0.03,0.010164901335455497
0.5500000000000003,0.1,2,0.03,0.010155654075511692
0.5400000000000003,0.1,2,0.03,0.010146221054099142
0.5300000000000002,0.1,2,0.03,0.010136597624946665
0.5200000000000002,0.1,2,0.03,0.010126778983152953
0.5100000000000002,0.1,2,0.03,0.01011676015773981
0.5000000000000002,0.1,2,0.03,0.010106536003764184
0.49000000000000027,0.1,2,0.03,0.010096101193957041
0.48000000000000026,0.1,2,0.03,0.010085450209854383
0.47000000000000025,0.1,2,0.03,0.010074577332382461
0.46000000000000024,0.1,2,0.03,0.010063476631856322
0.45000000000000023,0.1,2,0.03,0.010052141957346578
0.4400000000000002,0.1,2,0.03,0.010040566925365816
0.4300000000000002,0.1,2,0.03,0.010028744907820896
0.4200000000000002,0.1,2,0.03,0.010016669019173096
0.4100000000000002,0.1,2,0.03,0.010004332102741889
0.4000000000000002,0.1,2,0.03,0.009991726716082335
0.3900000000000002,0.1,2,0.03,0.009978845115359215
0.38000000000000017,0.1,2,0.03,0.009965679238633122
0.37000000000000016,0.1,2,0.03,0.009952220687965606
0.36000000000000015,0.1,2,0.03,0.009938460710240564
0.35000000000000014,0.1,2,0.03,0.00992439017658859
0.34000000000000014,0.1,2,0.03,0.009909999560288988
0.3300000000000001,0.1,2,0.03,0.00989527891301074
0.3200000000000001,0.1,2,0.03,0.009880217839238353
0.3100000000000001,0.1,2,0.03,0.009864805468711723
0.3000000000000001,0.1,2,0.03,0.009849030426689625
0.2900000000000001,0.1,2,0.03,0.009832880801824373
0.2800000000000001,0.1,2,0.03,0.00981634411141087
0.2700000000000001,0.1,2,0.03,0.00979940726374427
0.26000000000000006,0.1,2,0.03,0.009782056517288744
0.25000000000000006,0.1,2,0.03,0.009764277436322728
0.24000000000000007,0.1,2,0.03,0.009746054842683677
0.23000000000000007,0.1,2,0.03,0.009727372763186951
0.22000000000000006,0.1,2,0.03,0.00970821437223726
0.21000000000000005,0.1,2,0.03,0.009688561929086535
0.20000000000000004,0.1,2,0.03,0.009668396709117141
0.19000000000000003,0.1,2,0.03,0.009647698928441991
0.18000000000000002,0.1,2,0.03,0.009626447661011707
0.17,0.1,2,0.03,0.00960462074730009
0.16,0.1,2,0.03,0.009582194693499128
0.15,0.1,2,0.03,0.00955914455999084
0.13999999999999999,0.1,2,0.03,0.009535443837668037
0.12999999999999998,0.1,2,0.03,0.009511064310445216
0.11999999999999998,0.1,2,0.03,0.009485975902024869
0.10999999999999999,0.1,2,0.03,0.009460146504653912
0.09999999999999999,0.1,2,0.03,0.009433541787207431
0.09,0.1,2,0.03,0.009406124979455283
0.08,0.1,2,0.03,0.009377856628781964
0.07,0.1,2,0.03,0.009348694324914327
0.060000000000000005,0.1,2,0.03,0.009318592387330883
0.05,0.1,2,0.03,0.009287501508936659
0.04,0.1,2,0.03,0.00925536834822879
0.03,0.1,2,0.03,0.009222135060473683
0.02,0.1,2,0.03,0.009187738756260255
