weighting,perspectiveCost,prob
0.9500000000000003,0.2,0.047714512286421804
0.9000000000000002,0.2,0.04800252326444963
0.8500000000000002,0.2,0.048289152594513815
0.8000000000000002,0.2,0.04857399804126013
0.7500000000000001,0.2,0.048856593812851005
0.7000000000000001,0.2,0.04913639229383926
0.65,0.2,0.04941273857590801
0.6,0.2,0.04968483405301952
0.5499999999999999,0.2,0.04995168293738852
0.49999999999999994,0.2,0.050212011228045195
0.44999999999999996,0.2,0.050464139567120564
0.39999999999999997,0.2,0.05070577549322288
0.35,0.2,0.0509336573980264
0.3,0.2,0.05114290825873674
0.25,0.2,0.05132577640424149
0.2,0.2,0.05146894982369564
0.15000000000000002,0.2,0.05154709503703303
0.1,0.2,0.05150441213409872
0.05,0.2,0.05118558622945644
0,0.2,0.04988726056667117
