weighting,perspectiveCost,prob
0.9500000000000003,0,0.052449137681751
0.9000000000000002,0,0.05224069971138729
0.8500000000000002,0,0.052029728283445875
0.8000000000000002,0,0.05181588018270582
0.7500000000000001,0,0.05159876054262854
0.7000000000000001,0,0.051377906684474936
0.65,0,0.05115276554940479
0.6,0,0.0509226613788492
0.5499999999999999,0,0.050686748137786446
0.49999999999999994,0,0.05044393729748797
0.44999999999999996,0,0.050192784332282095
0.39999999999999997,0,0.049931302998387175
0.35,0,0.04965664667287148
0.3,0,0.049364529418820274
0.25,0,0.04904809716691642
0.2,0,0.048695518891652384
0.15000000000000002,0,0.04828418904242676
0.1,0,0.04776417005674002
0.05,0,0.04699617779852425
0,0,0.04534835817145727
