weighting,perspectiveCost,prob
0.9500000000000003,0.05,0.05123900825433519
0.9000000000000002,0.05,0.05116312752310959
0.8500000000000002,0.05,0.051084058457448824
0.8000000000000002,0.05,0.05100144152428668
0.7500000000000001,0.05,0.05091486273709512
0.7000000000000001,0.05,0.05082383700981064
0.65,0.05,0.05072778491197648
0.6,0.05,0.05062599938641394
0.5499999999999999,0.05,0.050517596769570766
0.49999999999999994,0.05,0.05040144246829881
0.44999999999999996,0.05,0.05027603418230909
0.39999999999999997,0.05,0.05013931087729989
0.35,0.05,0.049988325095467086
0.3,0.05,0.04981864772844333
0.25,0.05,0.04962320760211812
0.2,0.05,0.04938981551621094
0.15000000000000002,0.05,0.049095205679945124
0.1,0.05,0.04868802010103801
0.05,0.05,0.048025086171469805
0,0.05,0.04645718800335291
